dag_id,num_A_fi_gj,num_A_fj_gi,num_X_fi,num_X_fj,num_2D_arrays,num_1D_arrays,par_i,par_j,problem_size,num_nodes,num_edges,avg_degree,num_roots,num_leaves,depth,num_true_deps,num_anti_deps,num_output_deps,density
285,11,0,5,2,11,7,1,0,1024,6,12,4.0,1,1,5,8,2,2,0.4
286,13,0,11,3,13,14,1,0,1024,9,18,4.0,3,1,6,5,6,7,0.25
287,12,0,7,11,12,18,1,0,1024,10,20,4.0,3,2,5,5,10,5,0.2222222222222222
288,12,0,7,5,12,12,1,0,1024,8,16,4.0,2,1,5,7,6,3,0.2857142857142857
289,17,0,11,2,17,13,1,0,1024,10,20,4.0,1,1,7,8,7,5,0.2222222222222222
290,9,0,8,4,9,12,1,0,1024,7,14,4.0,2,1,6,3,5,6,0.3333333333333333
291,9,0,14,7,9,21,1,0,1024,10,20,4.0,3,1,6,7,7,6,0.2222222222222222
292,14,0,12,4,14,16,1,0,1024,10,20,4.0,2,1,6,6,7,7,0.2222222222222222
293,15,0,4,2,15,6,1,0,1024,7,14,4.0,2,1,5,1,7,6,0.3333333333333333
294,7,0,8,6,7,14,1,0,1024,7,14,4.0,2,1,6,6,4,4,0.3333333333333333
295,11,0,10,6,11,16,1,0,1024,9,18,4.0,2,1,6,6,6,6,0.25
296,6,0,11,4,6,15,1,0,1024,7,14,4.0,2,1,5,4,3,7,0.3333333333333333
297,12,0,3,9,12,12,1,0,1024,8,16,4.0,1,1,6,7,5,4,0.2857142857142857
298,11,0,13,3,11,16,1,0,1024,9,18,4.0,1,1,7,8,5,5,0.25
299,12,0,5,7,12,12,1,0,1024,8,16,4.0,3,1,5,4,3,9,0.2857142857142857
300,13,0,13,1,13,14,1,0,1024,9,18,4.0,2,1,6,4,7,7,0.25
301,10,0,11,3,10,14,1,0,1024,8,16,4.0,3,2,5,3,7,6,0.2857142857142857
302,8,0,5,5,8,10,1,0,1024,6,12,4.0,1,1,5,3,4,5,0.4
303,12,0,8,1,12,9,1,0,1024,7,14,4.0,2,1,5,4,3,7,0.3333333333333333
304,5,0,10,3,5,13,1,0,1024,6,12,4.0,1,1,5,5,3,4,0.4
305,7,0,9,8,7,17,1,0,1024,8,16,4.0,2,1,5,4,5,7,0.2857142857142857
306,10,0,10,1,10,11,1,0,1024,7,14,4.0,2,2,5,3,7,4,0.3333333333333333
307,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,5,2,5,5,0.4
308,15,0,9,6,15,15,1,0,1024,10,20,4.0,2,1,6,6,5,9,0.2222222222222222
309,19,0,8,3,19,11,1,0,1024,10,20,4.0,3,1,6,5,6,9,0.2222222222222222
310,6,0,8,4,6,12,1,0,1024,6,12,4.0,1,1,6,2,3,7,0.4
311,21,0,6,3,21,9,1,0,1024,10,20,4.0,2,1,7,9,8,3,0.2222222222222222
312,7,0,7,13,7,20,1,0,1024,9,18,4.0,2,1,6,4,5,9,0.25
313,15,0,10,5,15,15,1,0,1024,10,20,4.0,2,2,6,6,7,7,0.2222222222222222
314,9,0,5,4,9,9,1,0,1024,6,12,4.0,2,1,5,7,3,2,0.4
315,13,0,16,1,13,17,1,0,1024,10,20,4.0,2,2,6,8,7,5,0.2222222222222222
316,16,0,8,6,16,14,1,0,1024,10,20,4.0,2,1,7,10,3,7,0.2222222222222222
317,22,0,5,3,22,8,1,0,1024,10,20,4.0,3,2,5,4,7,9,0.2222222222222222
318,9,0,8,4,9,12,1,0,1024,7,14,4.0,2,1,5,5,3,6,0.3333333333333333
319,17,0,9,4,17,13,1,0,1024,10,20,4.0,3,1,7,11,4,5,0.2222222222222222
320,19,0,4,4,19,8,1,0,1024,9,18,4.0,3,1,6,4,6,8,0.25
321,16,0,6,5,16,11,1,0,1024,9,18,4.0,3,1,5,3,8,7,0.25
322,13,0,4,4,13,8,1,0,1024,7,14,4.0,1,1,6,3,9,2,0.3333333333333333
323,10,0,10,4,10,14,1,0,1024,8,16,4.0,1,1,8,4,6,6,0.2857142857142857
324,10,0,12,5,10,17,1,0,1024,9,18,4.0,2,1,7,5,4,9,0.25
325,13,0,7,4,13,11,1,0,1024,8,16,4.0,1,1,8,7,6,3,0.2857142857142857
326,13,0,13,4,13,17,1,0,1024,10,20,4.0,2,2,6,4,5,11,0.2222222222222222
327,11,0,7,6,11,13,1,0,1024,8,16,4.0,2,1,6,4,4,8,0.2857142857142857
328,10,0,14,3,10,17,1,0,1024,9,18,4.0,3,1,6,7,6,5,0.25
329,11,0,7,6,11,13,1,0,1024,8,16,4.0,3,1,6,3,7,6,0.2857142857142857
330,16,0,10,4,16,14,1,0,1024,10,20,4.0,4,2,7,8,9,3,0.2222222222222222
331,15,0,9,3,15,12,1,0,1024,9,18,4.0,4,1,5,5,5,8,0.25
332,8,0,10,9,8,19,1,0,1024,9,18,4.0,2,1,7,5,4,9,0.25
333,12,0,4,2,12,6,1,0,1024,6,12,4.0,2,1,5,2,6,4,0.4
334,19,0,4,4,19,8,1,0,1024,9,18,4.0,2,1,6,7,5,6,0.25
335,9,0,7,2,9,9,1,0,1024,6,12,4.0,1,1,6,5,3,4,0.4
336,15,0,9,3,15,12,1,0,1024,9,18,4.0,1,1,8,6,6,6,0.25
337,13,0,4,7,13,11,1,0,1024,8,16,4.0,1,2,7,6,7,3,0.2857142857142857
338,15,0,6,3,15,9,1,0,1024,8,16,4.0,2,1,6,5,6,5,0.2857142857142857
339,11,0,5,5,11,10,1,0,1024,7,14,4.0,1,1,7,5,4,5,0.3333333333333333
340,9,0,9,6,9,15,1,0,1024,8,16,4.0,3,1,6,2,5,9,0.2857142857142857
341,9,0,9,0,9,9,1,0,1024,6,12,4.0,1,1,6,5,3,4,0.4
342,13,0,8,6,13,14,1,0,1024,9,18,4.0,2,1,6,4,6,8,0.25
343,11,0,11,2,11,13,1,0,1024,8,16,4.0,3,1,6,6,4,6,0.2857142857142857
344,13,0,7,4,13,11,1,0,1024,8,16,4.0,1,1,6,7,3,6,0.2857142857142857
345,7,0,8,3,7,11,1,0,1024,6,12,4.0,1,1,6,4,3,5,0.4
346,11,0,8,8,11,16,1,0,1024,9,18,4.0,3,1,6,6,5,7,0.25
347,10,0,6,5,10,11,1,0,1024,7,14,4.0,2,1,5,5,4,5,0.3333333333333333
348,12,0,5,4,12,9,1,0,1024,7,14,4.0,2,2,5,6,6,2,0.3333333333333333
349,14,0,12,4,14,16,1,0,1024,10,20,4.0,4,1,7,5,9,6,0.2222222222222222
350,13,0,9,5,13,14,1,0,1024,9,18,4.0,2,1,7,5,7,6,0.25
351,10,0,5,9,10,14,1,0,1024,8,16,4.0,1,1,6,8,5,3,0.2857142857142857
352,11,0,13,0,11,13,1,0,1024,8,16,4.0,1,1,6,4,5,7,0.2857142857142857
353,11,0,5,5,11,10,1,0,1024,7,14,4.0,2,1,6,4,3,7,0.3333333333333333
354,14,0,8,5,14,13,1,0,1024,9,18,4.0,3,1,5,5,5,8,0.25
355,14,0,5,2,14,7,1,0,1024,7,14,4.0,2,1,6,7,5,2,0.3333333333333333
356,12,0,8,7,12,15,1,0,1024,9,18,4.0,3,1,7,5,2,11,0.25
357,11,0,10,6,11,16,1,0,1024,9,18,4.0,2,1,7,9,5,4,0.25
358,11,0,7,3,11,10,1,0,1024,7,14,4.0,2,1,5,5,4,5,0.3333333333333333
359,12,0,12,3,12,15,1,0,1024,9,18,4.0,3,1,7,7,9,2,0.25
360,11,0,6,4,11,10,1,0,1024,7,14,4.0,1,1,6,3,5,6,0.3333333333333333
361,11,0,11,5,11,16,1,0,1024,9,18,4.0,2,1,7,7,6,5,0.25
362,7,0,9,8,7,17,1,0,1024,8,16,4.0,3,1,6,8,3,5,0.2857142857142857
363,12,0,9,3,12,12,1,0,1024,8,16,4.0,2,2,6,3,5,8,0.2857142857142857
364,16,0,10,4,16,14,1,0,1024,10,20,4.0,2,1,7,6,7,7,0.2222222222222222
365,15,0,11,4,15,15,1,0,1024,10,20,4.0,3,2,6,5,9,6,0.2222222222222222
366,9,0,10,2,9,12,1,0,1024,7,14,4.0,2,1,6,7,6,1,0.3333333333333333
367,13,0,9,5,13,14,1,0,1024,9,18,4.0,2,1,7,4,3,11,0.25
368,13,0,9,2,13,11,1,0,1024,8,16,4.0,1,1,7,5,7,4,0.2857142857142857
369,13,0,11,6,13,17,1,0,1024,10,20,4.0,2,1,6,8,6,6,0.2222222222222222
370,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,6,2,6,4,0.4
371,14,0,10,6,14,16,1,0,1024,10,20,4.0,4,1,5,8,7,5,0.2222222222222222
372,9,0,6,9,9,15,1,0,1024,8,16,4.0,1,1,7,4,6,6,0.2857142857142857
373,9,0,11,4,9,15,1,0,1024,8,16,4.0,1,1,8,5,4,7,0.2857142857142857
374,14,0,9,1,14,10,1,0,1024,8,16,4.0,1,1,6,4,2,10,0.2857142857142857
375,12,0,12,3,12,15,1,0,1024,9,18,4.0,2,1,6,9,4,5,0.25
376,16,0,11,3,16,14,1,0,1024,10,20,4.0,3,1,6,12,1,7,0.2222222222222222
377,12,0,2,7,12,9,1,0,1024,7,14,4.0,2,1,5,5,8,1,0.3333333333333333
378,9,0,5,4,9,9,1,0,1024,6,12,4.0,2,1,5,5,2,5,0.4
379,11,0,7,6,11,13,1,0,1024,8,16,4.0,1,1,7,5,5,6,0.2857142857142857
380,6,0,9,3,6,12,1,0,1024,6,12,4.0,2,1,5,3,5,4,0.4
381,12,0,7,11,12,18,1,0,1024,10,20,4.0,3,2,6,3,9,8,0.2222222222222222
382,9,0,6,6,9,12,1,0,1024,7,14,4.0,1,1,6,7,4,3,0.3333333333333333
383,14,0,7,3,14,10,1,0,1024,8,16,4.0,2,1,5,6,4,6,0.2857142857142857
384,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,6,2,6,4,0.4
385,12,0,9,3,12,12,1,0,1024,8,16,4.0,2,1,6,3,9,4,0.2857142857142857
386,8,0,8,2,8,10,1,0,1024,6,12,4.0,1,1,6,7,0,5,0.4
387,19,0,6,2,19,8,1,0,1024,9,18,4.0,3,1,5,7,6,5,0.25
388,9,0,8,4,9,12,1,0,1024,7,14,4.0,1,1,7,5,5,4,0.3333333333333333
389,14,0,13,3,14,16,1,0,1024,10,20,4.0,2,1,8,4,7,9,0.2222222222222222
390,11,0,8,5,11,13,1,0,1024,8,16,4.0,2,1,5,6,5,5,0.2857142857142857
391,15,0,8,7,15,15,1,0,1024,10,20,4.0,2,2,6,7,6,7,0.2222222222222222
392,10,0,7,1,10,8,1,0,1024,6,12,4.0,2,1,5,2,4,6,0.4
393,12,0,10,5,12,15,1,0,1024,9,18,4.0,3,1,6,2,5,11,0.25
394,7,0,11,6,7,17,1,0,1024,8,16,4.0,2,1,7,6,6,4,0.2857142857142857
395,13,0,13,1,13,14,1,0,1024,9,18,4.0,2,1,7,6,8,4,0.25
396,9,0,8,4,9,12,1,0,1024,7,14,4.0,1,1,7,4,5,5,0.3333333333333333
397,11,0,4,3,11,7,1,0,1024,6,12,4.0,1,1,5,5,4,3,0.4
398,17,0,9,1,17,10,1,0,1024,9,18,4.0,2,1,8,4,7,7,0.25
399,13,0,11,3,13,14,1,0,1024,9,18,4.0,3,2,6,5,5,8,0.25
400,8,0,14,2,8,16,1,0,1024,8,16,4.0,1,1,7,4,5,7,0.2857142857142857
401,16,0,9,2,16,11,1,0,1024,9,18,4.0,2,2,7,6,4,8,0.25
402,13,0,10,1,13,11,1,0,1024,8,16,4.0,2,1,6,3,5,8,0.2857142857142857
403,11,0,11,2,11,13,1,0,1024,8,16,4.0,1,1,6,6,7,3,0.2857142857142857
404,14,0,9,7,14,16,1,0,1024,10,20,4.0,2,1,6,7,8,5,0.2222222222222222
405,11,0,4,9,11,13,1,0,1024,8,16,4.0,1,1,7,6,7,3,0.2857142857142857
406,11,0,4,3,11,7,1,0,1024,6,12,4.0,1,1,6,1,4,7,0.4
407,11,0,3,4,11,7,1,0,1024,6,12,4.0,2,1,5,3,7,2,0.4
408,14,0,11,5,14,16,1,0,1024,10,20,4.0,3,2,6,8,7,5,0.2222222222222222
409,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,5,3,5,6,0.3333333333333333
410,9,0,4,5,9,9,1,0,1024,6,12,4.0,2,1,4,3,5,4,0.4
411,9,0,7,8,9,15,1,0,1024,8,16,4.0,3,2,5,7,4,5,0.2857142857142857
412,16,0,9,5,16,14,1,0,1024,10,20,4.0,2,1,9,5,9,6,0.2222222222222222
413,8,0,12,4,8,16,1,0,1024,8,16,4.0,2,1,6,5,7,4,0.2857142857142857
414,8,0,6,7,8,13,1,0,1024,7,14,4.0,2,1,6,3,5,6,0.3333333333333333
415,13,0,3,2,13,5,1,0,1024,6,12,4.0,1,1,6,3,6,3,0.4
416,8,0,4,6,8,10,1,0,1024,6,12,4.0,1,1,5,3,4,5,0.4
417,7,0,6,5,7,11,1,0,1024,6,12,4.0,2,1,5,8,1,3,0.4
418,14,0,9,1,14,10,1,0,1024,8,16,4.0,1,1,6,5,7,4,0.2857142857142857
419,10,0,9,5,10,14,1,0,1024,8,16,4.0,3,1,5,3,8,5,0.2857142857142857
420,19,0,4,4,19,8,1,0,1024,9,18,4.0,2,1,7,4,6,8,0.25
421,15,0,13,2,15,15,1,0,1024,10,20,4.0,2,2,6,6,6,8,0.2222222222222222
422,12,0,10,2,12,12,1,0,1024,8,16,4.0,3,1,6,7,5,4,0.2857142857142857
423,14,0,6,7,14,13,1,0,1024,9,18,4.0,1,1,7,4,9,5,0.25
424,12,0,12,6,12,18,1,0,1024,10,20,4.0,2,2,7,6,4,10,0.2222222222222222
425,16,0,12,2,16,14,1,0,1024,10,20,4.0,1,1,7,7,6,7,0.2222222222222222
426,10,0,4,4,10,8,1,0,1024,6,12,4.0,2,1,5,1,6,5,0.4
427,6,0,7,5,6,12,1,0,1024,6,12,4.0,1,1,5,3,4,5,0.4
428,13,0,6,2,13,8,1,0,1024,7,14,4.0,2,2,5,5,6,3,0.3333333333333333
429,15,0,6,9,15,15,1,0,1024,10,20,4.0,2,1,7,9,6,5,0.2222222222222222
430,7,0,8,3,7,11,1,0,1024,6,12,4.0,2,1,5,6,1,5,0.4
431,9,0,8,4,9,12,1,0,1024,7,14,4.0,2,1,6,5,5,4,0.3333333333333333
432,10,0,9,5,10,14,1,0,1024,8,16,4.0,2,1,5,5,4,7,0.2857142857142857
433,14,0,6,4,14,10,1,0,1024,8,16,4.0,1,1,8,6,3,7,0.2857142857142857
434,8,0,8,2,8,10,1,0,1024,6,12,4.0,2,1,5,5,5,2,0.4
435,20,0,6,4,20,10,1,0,1024,10,20,4.0,3,2,7,6,6,8,0.2222222222222222
436,14,0,9,1,14,10,1,0,1024,8,16,4.0,2,1,7,7,8,1,0.2857142857142857
437,11,0,9,7,11,16,1,0,1024,9,18,4.0,2,1,6,8,5,5,0.25
438,10,0,10,4,10,14,1,0,1024,8,16,4.0,1,2,6,5,3,8,0.2857142857142857
439,8,0,11,2,8,13,1,0,1024,7,14,4.0,2,1,6,4,5,5,0.3333333333333333
440,12,0,10,5,12,15,1,0,1024,9,18,4.0,3,1,6,7,3,8,0.25
441,10,0,9,5,10,14,1,0,1024,8,16,4.0,2,1,7,10,4,2,0.2857142857142857
442,18,0,7,2,18,9,1,0,1024,9,18,4.0,1,1,6,4,5,9,0.25
443,9,0,11,4,9,15,1,0,1024,8,16,4.0,2,1,6,2,7,7,0.2857142857142857
444,13,0,8,3,13,11,1,0,1024,8,16,4.0,3,1,6,5,6,5,0.2857142857142857
445,13,0,11,6,13,17,1,0,1024,10,20,4.0,3,1,6,9,4,7,0.2222222222222222
446,11,0,10,9,11,19,1,0,1024,10,20,4.0,3,1,7,5,8,7,0.2222222222222222
447,5,0,10,3,5,13,1,0,1024,6,12,4.0,1,1,6,4,5,3,0.4
448,18,0,10,2,18,12,1,0,1024,10,20,4.0,2,1,8,9,5,6,0.2222222222222222
449,18,0,7,5,18,12,1,0,1024,10,20,4.0,3,1,6,9,9,2,0.2222222222222222
450,8,0,8,2,8,10,1,0,1024,6,12,4.0,2,1,4,5,4,3,0.4
451,12,0,13,5,12,18,1,0,1024,10,20,4.0,1,2,6,7,7,6,0.2222222222222222
452,12,0,4,5,12,9,1,0,1024,7,14,4.0,2,1,5,5,6,3,0.3333333333333333
453,17,0,8,5,17,13,1,0,1024,10,20,4.0,1,1,7,11,4,5,0.2222222222222222
454,6,0,9,3,6,12,1,0,1024,6,12,4.0,1,1,6,4,4,4,0.4
455,9,0,9,0,9,9,1,0,1024,6,12,4.0,2,1,5,1,3,8,0.4
456,14,0,12,4,14,16,1,0,1024,10,20,4.0,3,2,6,4,8,8,0.2222222222222222
457,14,0,7,6,14,13,1,0,1024,9,18,4.0,2,1,7,11,5,2,0.25
458,14,0,8,5,14,13,1,0,1024,9,18,4.0,1,1,7,7,3,8,0.25
459,15,0,13,2,15,15,1,0,1024,10,20,4.0,3,2,6,3,6,11,0.2222222222222222
460,10,0,11,3,10,14,1,0,1024,8,16,4.0,3,1,6,1,6,9,0.2857142857142857
461,14,0,9,4,14,13,1,0,1024,9,18,4.0,2,1,6,6,7,5,0.25
462,10,0,8,6,10,14,1,0,1024,8,16,4.0,2,1,5,6,6,4,0.2857142857142857
463,15,0,9,0,15,9,1,0,1024,8,16,4.0,3,1,4,5,5,6,0.2857142857142857
464,18,0,9,3,18,12,1,0,1024,10,20,4.0,3,1,5,6,6,8,0.2222222222222222
465,15,0,7,5,15,12,1,0,1024,9,18,4.0,3,1,6,7,7,4,0.25
466,9,0,5,4,9,9,1,0,1024,6,12,4.0,2,1,5,4,4,4,0.4
467,9,0,10,2,9,12,1,0,1024,7,14,4.0,2,1,6,4,6,4,0.3333333333333333
468,13,0,10,4,13,14,1,0,1024,9,18,4.0,3,1,5,8,7,3,0.25
469,12,0,10,5,12,15,1,0,1024,9,18,4.0,3,1,6,4,8,6,0.25
470,13,0,9,2,13,11,1,0,1024,8,16,4.0,1,1,7,5,5,6,0.2857142857142857
471,6,0,11,4,6,15,1,0,1024,7,14,4.0,2,1,6,3,2,9,0.3333333333333333
472,17,0,9,4,17,13,1,0,1024,10,20,4.0,3,2,7,7,3,10,0.2222222222222222
473,12,0,8,1,12,9,1,0,1024,7,14,4.0,2,1,6,1,6,7,0.3333333333333333
474,14,0,8,8,14,16,1,0,1024,10,20,4.0,3,1,6,8,6,6,0.2222222222222222
475,7,0,5,6,7,11,1,0,1024,6,12,4.0,1,1,6,3,3,6,0.4
476,19,0,6,5,19,11,1,0,1024,10,20,4.0,3,2,6,9,5,6,0.2222222222222222
477,12,0,7,5,12,12,1,0,1024,8,16,4.0,1,1,6,5,7,4,0.2857142857142857
478,10,0,8,3,10,11,1,0,1024,7,14,4.0,1,1,5,4,6,4,0.3333333333333333
479,17,0,6,4,17,10,1,0,1024,9,18,4.0,2,1,7,8,4,6,0.25
480,11,0,6,4,11,10,1,0,1024,7,14,4.0,1,1,5,6,7,1,0.3333333333333333
481,4,0,10,4,4,14,1,0,1024,6,12,4.0,2,1,5,4,1,7,0.4
482,11,0,6,1,11,7,1,0,1024,6,12,4.0,2,1,5,3,6,3,0.4
483,13,0,11,6,13,17,1,0,1024,10,20,4.0,2,2,6,5,5,10,0.2222222222222222
484,7,0,5,6,7,11,1,0,1024,6,12,4.0,1,1,6,6,4,2,0.4
485,7,0,7,4,7,11,1,0,1024,6,12,4.0,1,1,4,6,3,3,0.4
486,15,0,9,3,15,12,1,0,1024,9,18,4.0,2,1,8,6,11,1,0.25
487,18,0,8,4,18,12,1,0,1024,10,20,4.0,2,1,5,5,10,5,0.2222222222222222
488,14,0,8,5,14,13,1,0,1024,9,18,4.0,2,1,7,6,8,4,0.25
489,14,0,7,3,14,10,1,0,1024,8,16,4.0,2,1,7,11,2,3,0.2857142857142857
490,13,0,9,2,13,11,1,0,1024,8,16,4.0,2,1,6,7,4,5,0.2857142857142857
491,10,0,8,6,10,14,1,0,1024,8,16,4.0,2,1,7,6,4,6,0.2857142857142857
492,15,0,8,1,15,9,1,0,1024,8,16,4.0,1,1,7,8,4,4,0.2857142857142857
493,14,0,13,3,14,16,1,0,1024,10,20,4.0,3,2,7,9,4,7,0.2222222222222222
494,9,0,9,3,9,12,1,0,1024,7,14,4.0,2,1,5,4,5,5,0.3333333333333333
495,10,0,7,4,10,11,1,0,1024,7,14,4.0,2,1,5,4,7,3,0.3333333333333333
496,13,0,9,2,13,11,1,0,1024,8,16,4.0,2,2,6,8,4,4,0.2857142857142857
497,8,0,6,4,8,10,1,0,1024,6,12,4.0,1,1,6,4,4,4,0.4
498,10,0,8,6,10,14,1,0,1024,8,16,4.0,2,1,6,5,3,8,0.2857142857142857
499,16,0,8,6,16,14,1,0,1024,10,20,4.0,3,3,6,5,7,8,0.2222222222222222
500,9,0,7,2,9,9,1,0,1024,6,12,4.0,1,1,5,5,4,3,0.4
501,10,0,10,4,10,14,1,0,1024,8,16,4.0,2,1,6,7,5,4,0.2857142857142857
502,7,0,8,3,7,11,1,0,1024,6,12,4.0,1,1,6,1,6,5,0.4
503,12,0,4,5,12,9,1,0,1024,7,14,4.0,2,1,5,6,3,5,0.3333333333333333
504,6,0,7,5,6,12,1,0,1024,6,12,4.0,1,1,6,4,2,6,0.4
505,10,0,15,2,10,17,1,0,1024,9,18,4.0,1,2,6,8,2,8,0.25
506,12,0,7,5,12,12,1,0,1024,8,16,4.0,2,1,6,6,5,5,0.2857142857142857
507,14,0,14,2,14,16,1,0,1024,10,20,4.0,4,1,5,3,6,11,0.2222222222222222
508,13,0,9,5,13,14,1,0,1024,9,18,4.0,2,1,5,0,7,11,0.25
509,14,0,9,1,14,10,1,0,1024,8,16,4.0,2,2,6,6,5,5,0.2857142857142857
510,15,0,10,2,15,12,1,0,1024,9,18,4.0,2,1,5,4,9,5,0.25
511,14,0,10,3,14,13,1,0,1024,9,18,4.0,2,1,6,5,5,8,0.25
512,14,0,9,1,14,10,1,0,1024,8,16,4.0,1,1,6,6,7,3,0.2857142857142857
513,14,0,6,4,14,10,1,0,1024,8,16,4.0,2,1,6,8,6,2,0.2857142857142857
514,15,0,10,5,15,15,1,0,1024,10,20,4.0,3,1,7,8,4,8,0.2222222222222222
515,14,0,12,4,14,16,1,0,1024,10,20,4.0,1,1,6,12,4,4,0.2222222222222222
516,9,0,7,5,9,12,1,0,1024,7,14,4.0,2,2,6,4,3,7,0.3333333333333333
517,12,0,5,4,12,9,1,0,1024,7,14,4.0,1,1,6,3,6,5,0.3333333333333333
518,12,0,15,3,12,18,1,0,1024,10,20,4.0,2,1,8,7,5,8,0.2222222222222222
519,17,0,6,4,17,10,1,0,1024,9,18,4.0,2,1,6,4,9,5,0.25
520,7,0,8,3,7,11,1,0,1024,6,12,4.0,1,1,6,2,7,3,0.4
521,12,0,16,2,12,18,1,0,1024,10,20,4.0,4,1,6,2,7,11,0.2222222222222222
522,9,0,8,1,9,9,1,0,1024,6,12,4.0,2,1,4,4,5,3,0.4
523,12,0,6,6,12,12,1,0,1024,8,16,4.0,2,1,5,3,7,6,0.2857142857142857
524,18,0,8,1,18,9,1,0,1024,9,18,4.0,2,1,6,4,3,11,0.25
525,9,0,9,6,9,15,1,0,1024,8,16,4.0,1,1,7,6,8,2,0.2857142857142857
526,16,0,7,4,16,11,1,0,1024,9,18,4.0,3,1,7,4,6,8,0.25
527,9,0,7,2,9,9,1,0,1024,6,12,4.0,1,1,5,4,2,6,0.4
528,15,0,6,3,15,9,1,0,1024,8,16,4.0,2,2,6,6,5,5,0.2857142857142857
529,11,0,9,7,11,16,1,0,1024,9,18,4.0,3,1,7,5,10,3,0.25
530,16,0,12,2,16,14,1,0,1024,10,20,4.0,2,1,7,8,4,8,0.2222222222222222
531,11,0,6,1,11,7,1,0,1024,6,12,4.0,2,1,5,4,3,5,0.4
532,7,0,9,2,7,11,1,0,1024,6,12,4.0,1,1,5,4,5,3,0.4
533,11,0,8,2,11,10,1,0,1024,7,14,4.0,3,1,5,5,5,4,0.3333333333333333
534,15,0,3,9,15,12,1,0,1024,9,18,4.0,2,1,7,4,9,5,0.25
535,9,0,11,4,9,15,1,0,1024,8,16,4.0,2,1,7,8,5,3,0.2857142857142857
536,9,0,8,4,9,12,1,0,1024,7,14,4.0,1,1,6,6,3,5,0.3333333333333333
537,8,0,3,7,8,10,1,0,1024,6,12,4.0,2,1,5,4,3,5,0.4
538,16,0,8,3,16,11,1,0,1024,9,18,4.0,2,1,7,6,4,8,0.25
539,8,0,8,5,8,13,1,0,1024,7,14,4.0,2,1,5,3,6,5,0.3333333333333333
540,15,0,8,1,15,9,1,0,1024,8,16,4.0,3,1,6,4,3,9,0.2857142857142857
541,8,0,7,3,8,10,1,0,1024,6,12,4.0,2,1,5,1,5,6,0.4
542,13,0,12,2,13,14,1,0,1024,9,18,4.0,3,1,6,6,5,7,0.25
543,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,1,7,4,5,7,0.2857142857142857
544,7,0,11,0,7,11,1,0,1024,6,12,4.0,1,1,6,4,4,4,0.4
545,14,0,9,7,14,16,1,0,1024,10,20,4.0,3,1,5,9,3,8,0.2222222222222222
546,15,0,6,6,15,12,1,0,1024,9,18,4.0,2,1,6,7,5,6,0.25
547,12,0,10,5,12,15,1,0,1024,9,18,4.0,2,1,6,6,5,7,0.25
548,15,0,9,6,15,15,1,0,1024,10,20,4.0,2,1,8,3,8,9,0.2222222222222222
549,11,0,8,8,11,16,1,0,1024,9,18,4.0,2,1,6,5,5,8,0.25
550,10,0,9,5,10,14,1,0,1024,8,16,4.0,2,1,5,4,3,9,0.2857142857142857
551,9,0,12,3,9,15,1,0,1024,8,16,4.0,1,1,8,5,4,7,0.2857142857142857
552,7,0,12,5,7,17,1,0,1024,8,16,4.0,1,1,7,6,7,3,0.2857142857142857
553,13,0,9,5,13,14,1,0,1024,9,18,4.0,1,1,9,6,4,8,0.25
554,14,0,9,4,14,13,1,0,1024,9,18,4.0,1,1,8,3,4,11,0.25
555,17,0,13,0,17,13,1,0,1024,10,20,4.0,1,2,8,4,12,4,0.2222222222222222
556,11,0,8,5,11,13,1,0,1024,8,16,4.0,1,1,7,4,6,6,0.2857142857142857
557,16,0,10,4,16,14,1,0,1024,10,20,4.0,2,1,7,12,7,1,0.2222222222222222
558,15,0,7,2,15,9,1,0,1024,8,16,4.0,1,1,7,3,8,5,0.2857142857142857
559,13,0,2,3,13,5,1,0,1024,6,12,4.0,1,1,5,6,2,4,0.4
560,7,0,8,3,7,11,1,0,1024,6,12,4.0,3,1,4,4,5,3,0.4
561,13,0,6,11,13,17,1,0,1024,10,20,4.0,3,1,6,7,7,6,0.2222222222222222
562,9,0,8,1,9,9,1,0,1024,6,12,4.0,2,1,5,4,4,4,0.4
563,8,0,12,4,8,16,1,0,1024,8,16,4.0,1,1,6,4,9,3,0.2857142857142857
564,11,0,6,7,11,13,1,0,1024,8,16,4.0,2,2,5,4,4,8,0.2857142857142857
565,14,0,7,6,14,13,1,0,1024,9,18,4.0,2,1,6,5,5,8,0.25
566,10,0,7,4,10,11,1,0,1024,7,14,4.0,1,1,7,3,4,7,0.3333333333333333
567,10,0,7,7,10,14,1,0,1024,8,16,4.0,2,1,6,5,6,5,0.2857142857142857
568,20,0,4,3,20,7,1,0,1024,9,18,4.0,4,1,6,6,5,7,0.25
569,18,0,5,4,18,9,1,0,1024,9,18,4.0,3,1,7,7,7,4,0.25
570,13,0,12,5,13,17,1,0,1024,10,20,4.0,4,1,6,10,6,4,0.2222222222222222
571,20,0,5,5,20,10,1,0,1024,10,20,4.0,2,1,8,9,4,7,0.2222222222222222
572,10,0,7,1,10,8,1,0,1024,6,12,4.0,1,1,5,2,6,4,0.4
573,7,0,8,3,7,11,1,0,1024,6,12,4.0,1,1,6,6,3,3,0.4
